chrom	start	end	strand	name	product	KO	description																
contig_1	2230913	2231845	rev	R401_flye_gene_1959	smoF	K10228	sorbitol/mannitol transport system permease protein																
contig_1	2228830	2229933	rev	R401_flye_gene_1956	malK	K10111	multiple sugar transport system ATP-binding protein [EC:3.6.3.-]																
contig_1	2229935	2230207	fwd	R401_flye_gene_1957	hypothetical protein	NA	NA																
contig_1	2225709	2227196	rev	R401_flye_gene_1954	xylB	K00854	xylulokinase [EC:2.7.1.17]																
contig_1	2227333	2228814	rev	R401_flye_gene_1955	xylB	K00854	xylulokinase [EC:2.7.1.17]																
contig_1	2224392	2224673	fwd	R401_flye_gene_1952	hypothetical protein	NA	NA																
contig_1	2224758	2225696	rev	R401_flye_gene_1953	E2.7.1.4	K00847	fructokinase [EC:2.7.1.4]																
contig_1	2221486	2222634	fwd	R401_flye_gene_1950	yliI	K21430	aldose sugar dehydrogenase [EC:1.1.5.-]																
contig_1	2223000	2224007	fwd	R401_flye_gene_1951	E4.3.1.19	K01754	threonine dehydratase [EC:4.3.1.19]																
contig_1	2221097	2221438	fwd	R401_flye_gene_1949	hypothetical protein	NA	NA																
contig_1	2218026	2219993	rev	R401_flye_gene_1947	ligD	K01971	bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]																
contig_1	2220026	2220916	rev	R401_flye_gene_1948	ku	K10979	DNA end-binding protein Ku																
contig_1	2215000	2216589	rev	R401_flye_gene_1945	K10834	NA	NA																
contig_1	2216992	2217891	fwd	R401_flye_gene_1946	lpxO	K12979	beta-hydroxylase [EC:1.14.11.-]																
contig_1	2211551	2212696	fwd	R401_flye_gene_1943	hypothetical protein	NA	NA																
contig_1	2213569	2214801	rev	R401_flye_gene_1944	hypothetical protein	NA	NA																
contig_1	895406	895621	fwd	R401_flye_gene_810	hypothetical protein	NA	NA																
contig_1	895975	896706	rev	R401_flye_gene_811	hypothetical protein	NA	NA																
contig_1	4345769	4346584	rev	R401_flye_gene_3724	K07090	K07090	uncharacterized protein																
contig_1	4345375	4345725	rev	R401_flye_gene_3723	hypothetical protein	NA	NA																
contig_1	4344652	4345347	rev	R401_flye_gene_3722	hypothetical protein	NA	NA																
contig_1	4343625	4344617	fwd	R401_flye_gene_3721	hypothetical protein	NA	NA																
contig_1	4342110	4343315	fwd	R401_flye_gene_3720	glmE	K19268	methylaspartate mutase epsilon subunit [EC:5.4.99.1]																
contig_1	4341614	4342069	fwd	R401_flye_gene_3719	glmS	K01846	methylaspartate mutase sigma subunit [EC:5.4.99.1]																
contig_1	4340476	4341600	fwd	R401_flye_gene_3718	FAD6	K10255	acyl-lipid omega-6 desaturase (Delta-12 desaturase) [EC:1.14.19.23 1.14.19.45]																
contig_1	4339445	4340365	rev	R401_flye_gene_3717	aphB	K10918	LysR family transcriptional regulator%2C transcriptional activator AphB																
contig_1	4338479	4339465	fwd	R401_flye_gene_3716	qor	K00344	NADPH2:quinone reductase [EC:1.6.5.5]																
contig_1	894571	894843	rev	R401_flye_gene_809	hypothetical protein	NA	NA																
contig_1	4337848	4338468	fwd	R401_flye_gene_3715	rhtB	K05834	homoserine/homoserine lactone efflux protein																
contig_1	4337162	4337530	rev	R401_flye_gene_3714	hypothetical protein	NA	NA																
contig_1	891570	894104	fwd	R401_flye_gene_807	hypothetical protein	NA	NA																
contig_1	894351	894518	rev	R401_flye_gene_808	hypothetical protein	NA	NA																
contig_1	889399	890718	fwd	R401_flye_gene_805	ltrA	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]																
contig_1	890972	891247	rev	R401_flye_gene_806	hypothetical protein	NA	NA																
contig_1	885986	887284	rev	R401_flye_gene_803	ybdG	K16053	miniconductance mechanosensitive channel																
contig_1	887478	888824	fwd	R401_flye_gene_804	srmB	K05590	ATP-dependent RNA helicase SrmB [EC:3.6.4.13]																
contig_1	883053	884921	fwd	R401_flye_gene_801	K20974	K20974	two-component system%2C sensor histidine kinase [EC:2.7.13.3]																
contig_1	885064	885930	fwd	R401_flye_gene_802	hypothetical protein	NA	NA																
contig_1	905226	906614	rev	R401_flye_gene_821	TC.SSS	K03307	solute:Na  symporter%2C SSS family																
contig_1	906878	908389	rev	R401_flye_gene_822	TC.NCS1	K03457	nucleobase:cation symporter-1%2C NCS1 family																
contig_1	904818	904946	fwd	R401_flye_gene_820	hypothetical protein	NA	NA																
contig_1	4336673	4336993	fwd	R401_flye_gene_3713	K07726	K07726	putative transcriptional regulator																
contig_1	4336324	4336695	fwd	R401_flye_gene_3712	hypothetical protein	NA	NA																
contig_1	4335522	4336031	fwd	R401_flye_gene_3711	antB	K07741	anti-repressor protein																
contig_1	4335437	4335529	fwd	R401_flye_gene_3710	hypothetical protein	NA	NA																
contig_1	4333192	4334439	fwd	R401_flye_gene_3709	E1.17.4.1B	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]																
contig_1	4332486	4332701	fwd	R401_flye_gene_3708	hypothetical protein	NA	NA																
contig_1	4332191	4332454	fwd	R401_flye_gene_3707	hypothetical protein	NA	NA																
contig_1	4329816	4331771	rev	R401_flye_gene_3706	ACSS	K01895	acetyl-CoA synthetase [EC:6.2.1.1]																
contig_1	4328277	4329050	rev	R401_flye_gene_3705	aotJ	K10022	arginine/ornithine transport system substrate-binding protein																
contig_1	4327497	4328186	rev	R401_flye_gene_3704	aotQ	K10024	arginine/ornithine transport system permease protein																
contig_1	4326802	4327500	rev	R401_flye_gene_3703	aotM	K10023	arginine/ornithine transport system permease protein																
contig_1	902509	903681	rev	R401_flye_gene_818	hypothetical protein	NA	NA																
contig_1	903785	904678	fwd	R401_flye_gene_819	ftsR	K21959	LysR family transcriptional regulator%2C cell division regulator																
contig_1	899829	900656	fwd	R401_flye_gene_816	K00243	K00243	uncharacterized protein																
contig_1	901054	902508	fwd	R401_flye_gene_817	TC.NCS1	K03457	nucleobase:cation symporter-1%2C NCS1 family																
contig_1	898389	899105	rev	R401_flye_gene_814	hypothetical protein	NA	NA																
contig_1	899301	899480	rev	R401_flye_gene_815	hypothetical protein	NA	NA																
contig_1	896892	897284	fwd	R401_flye_gene_812	hypothetical protein	NA	NA																
contig_1	897441	898307	rev	R401_flye_gene_813	hypothetical protein	NA	NA																
contig_1	4325981	4326745	rev	R401_flye_gene_3702	aotP	K10025	arginine/ornithine transport system ATP-binding protein [EC:7.4.2.1]																
contig_1	4324887	4325867	rev	R401_flye_gene_3701	argR	K21825	AraC family transcriptional regulator%2C L-arginine-responsive activator																
contig_1	4323313	4324533	rev	R401_flye_gene_3700	astC	K00840	succinylornithine aminotransferase [EC:2.6.1.81]																
contig_1	2277832	2279340	rev	R401_flye_gene_1998	hypothetical protein	NA	NA																
contig_1	2279375	2280139	rev	R401_flye_gene_1999	hypothetical protein	NA	NA																
contig_1	882155	882754	fwd	R401_flye_gene_800	acpD	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]																
contig_1	2276799	2277287	rev	R401_flye_gene_1996	hypothetical protein	NA	NA																
contig_1	2277328	2277810	rev	R401_flye_gene_1997	hypothetical protein	NA	NA																
contig_1	2275130	2276062	rev	R401_flye_gene_1994	znuA	K09815	zinc transport system substrate-binding protein																
contig_1	2276059	2276799	rev	R401_flye_gene_1995	hypothetical protein	NA	NA																
contig_1	2273533	2274438	rev	R401_flye_gene_1992	znuB	K09816	zinc transport system permease protein																
contig_1	2274435	2275115	rev	R401_flye_gene_1993	znuC	K09817	zinc transport system ATP-binding protein [EC:3.6.3.-]																
contig_1	2272195	2272518	rev	R401_flye_gene_1990	hypothetical protein	NA	NA																
contig_1	2272541	2273536	rev	R401_flye_gene_1991	znuA	K09815	zinc transport system substrate-binding protein																
contig_1	2271363	2272187	rev	R401_flye_gene_1989	cbiN	K02009	cobalt/nickel transport protein																
contig_1	2270081	2270284	fwd	R401_flye_gene_1987	hypothetical protein	NA	NA																
contig_1	2270368	2271354	fwd	R401_flye_gene_1988	acuI	K19745	acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]																
contig_1	815221	816336	fwd	R401_flye_gene_733	bamC	K07287	outer membrane protein assembly factor BamC																
contig_1	4980838	4982376	rev	R401_flye_gene_4299	murJ	K03980	putative peptidoglycan lipid II flippase																
contig_1	816341	817099	fwd	R401_flye_gene_734	rnz	K00784	ribonuclease Z [EC:3.1.26.11]																
contig_1	4979770	4980708	rev	R401_flye_gene_4298	ribF	K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]																
contig_1	813449	814009	rev	R401_flye_gene_731	gcvR	K03567	glycine cleavage system transcriptional repressor																
contig_1	4976925	4979756	rev	R401_flye_gene_4297	IARS	K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]																
contig_1	814325	815203	fwd	R401_flye_gene_732	dapA	K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]																
contig_1	4976420	4976932	rev	R401_flye_gene_4296	lspA	K03101	signal peptidase II [EC:3.4.23.36]																
contig_1	4975990	4976427	rev	R401_flye_gene_4295	slpA	K03774	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]																
contig_1	812965	813438	rev	R401_flye_gene_730	BCP	K03564	peroxiredoxin Q/BCP [EC:1.11.1.15]																
contig_1	4974907	4975854	rev	R401_flye_gene_4294	ispH	K03527	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]																
contig_1	4974414	4974953	fwd	R401_flye_gene_4293	fimT	K08084	type IV fimbrial biogenesis protein FimT																
contig_1	4973820	4974293	rev	R401_flye_gene_4292	fimU	K08085	type IV fimbrial biogenesis protein FimU																
contig_1	4973362	4973823	rev	R401_flye_gene_4291	pilV	K02671	type IV pilus assembly protein PilV																
contig_1	4972649	4973365	rev	R401_flye_gene_4290	pilW	K02672	type IV pilus assembly protein PilW																
contig_1	811494	811733	fwd	R401_flye_gene_728	tusA	K04085	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]																
contig_1	811763	812833	fwd	R401_flye_gene_729	perM	K03548	putative permease																
contig_1	808468	809898	fwd	R401_flye_gene_726	degP	K04771	serine protease Do [EC:3.4.21.107]																
contig_1	809962	811395	rev	R401_flye_gene_727	bepA	K01423	beta-barrel assembly-enhancing protease [EC:3.4.-.-]																
contig_1	806686	807273	fwd	R401_flye_gene_724	rseA	K03597	sigma-E factor negative regulatory protein RseA																
contig_1	807287	808234	fwd	R401_flye_gene_725	rseB	K03598	sigma-E factor negative regulatory protein RseB																
contig_1	824207	824398	rev	R401_flye_gene_744	K09946	K09946	uncharacterized protein																
contig_1	4969070	4972171	rev	R401_flye_gene_4288	pilY1	K02674	type IV pilus assembly protein PilY1																
contig_1	824700	825668	fwd	R401_flye_gene_745	gtrB	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]																
contig_1	4968660	4969058	rev	R401_flye_gene_4287	pilE	K02655	type IV pilus assembly protein PilE																
contig_1	822764	823132	rev	R401_flye_gene_742	hypothetical protein	NA	NA																
contig_1	4967504	4968604	rev	R401_flye_gene_4286	thiO	K03153	glycine oxidase [EC:1.4.3.19]																
contig_1	823223	824029	rev	R401_flye_gene_743	K07506	K07506	AraC family transcriptional regulator																
contig_1	4966645	4967313	fwd	R401_flye_gene_4285	K07497	K07497	putative transposase																
contig_1	820358	821992	fwd	R401_flye_gene_740	mcp	K03406	methyl-accepting chemotaxis protein																
contig_1	4965761	4966261	fwd	R401_flye_gene_4284	K07497	K07497	putative transposase																
contig_1	822006	822752	fwd	R401_flye_gene_741	hypothetical protein	NA	NA																
contig_1	4965489	4965605	rev	R401_flye_gene_4283	hypothetical protein	NA	NA																
contig_1	4964859	4965104	fwd	R401_flye_gene_4282	hypothetical protein	NA	NA																
contig_1	4963701	4964825	fwd	R401_flye_gene_4281	K07497	K07497	putative transposase																
contig_1	4972158	4972637	rev	R401_flye_gene_4289	pilX	K02673	type IV pilus assembly protein PilX																
contig_1	4962839	4963204	rev	R401_flye_gene_4280	hypothetical protein	NA	NA																
contig_1	819748	820014	rev	R401_flye_gene_739	hypothetical protein	NA	NA																
contig_1	818490	818690	fwd	R401_flye_gene_737	prlF	K19156	antitoxin PrlF																
contig_1	818795	819202	fwd	R401_flye_gene_738	yhaV	K19155	toxin YhaV [EC:3.1.-.-]																
contig_1	817127	817840	fwd	R401_flye_gene_735	purC	K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]																
contig_1	817924	818013	fwd	tRNA-Ser(cga)	tRNA	NA	NA																
contig_1	793420	794460	rev	R401_flye_gene_711	K07120	K07120	uncharacterized protein																
contig_1	4958462	4959478	fwd	R401_flye_gene_4277	bamD	K05807	outer membrane protein assembly factor BamD																
contig_1	794453	795967	rev	R401_flye_gene_712	tctA	K07793	putative tricarboxylic transport membrane protein																
contig_1	4957349	4958410	rev	R401_flye_gene_4276	rluD	K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]																
contig_1	4956627	4957352	rev	R401_flye_gene_4275	yfiH	K05810	polyphenol oxidase [EC:1.10.3.-]																
contig_1	792628	793320	fwd	R401_flye_gene_710	UNG	K03648	uracil-DNA glycosylase [EC:3.2.2.27]																
contig_1	4953932	4956496	rev	R401_flye_gene_4274	clpB	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB																
contig_1	4953382	4953457	rev	tRNA-Asn(gtt)	tRNA	NA	NA																
contig_1	4953298	4953374	rev	tRNA-Pro(tgg)	tRNA	NA	NA																
contig_1	4953217	4953292	rev	tRNA-Lys(ttt)	tRNA	NA	NA																
contig_1	4953047	4953123	rev	tRNA-Pro(tgg)	tRNA	NA	NA																
contig_1	4961413	4962756	fwd	R401_flye_gene_4279	pilR	K02667	two-component system%2C NtrC family%2C response regulator PilR																
contig_1	4959806	4961416	fwd	R401_flye_gene_4278	pilS	K02668	two-component system%2C NtrC family%2C sensor histidine kinase PilS [EC:2.7.13.3]																
contig_1	790741	791154	fwd	R401_flye_gene_708	hypothetical protein	NA	NA																
contig_1	791384	792496	rev	R401_flye_gene_709	paaF	K01692	enoyl-CoA hydratase [EC:4.2.1.17]																
contig_1	788374	789189	rev	R401_flye_gene_706	ABC.SN.P	K02050	NitT/TauT family transport system permease protein																
contig_1	789205	790272	rev	R401_flye_gene_707	ABC.SN.S	K02051	NitT/TauT family transport system substrate-binding protein																
contig_1	786850	787575	rev	R401_flye_gene_704	K09967	K09967	uncharacterized protein																
contig_1	787589	788377	rev	R401_flye_gene_705	ABC.SN.A	K02049	NitT/TauT family transport system ATP-binding protein																
contig_1	782332	785973	rev	R401_flye_gene_702	E6.3.4.6	K01941	urea carboxylase [EC:6.3.4.6]																
contig_1	786197	786838	rev	R401_flye_gene_703	K09967	K09967	uncharacterized protein																
contig_1	803897	805513	rev	R401_flye_gene_722	nadB	K00278	L-aspartate oxidase [EC:1.4.3.16]																
contig_1	4949024	4949551	fwd	R401_flye_gene_4266	hypothetical protein	NA	NA																
contig_1	6451666	6452334	fwd	R401_flye_gene_5598	K07497	K07497	putative transposase																
contig_1	806073	806654	fwd	R401_flye_gene_723	rpoE	K03088	RNA polymerase sigma-70 factor%2C ECF subfamily																
contig_1	4948401	4949027	fwd	R401_flye_gene_4265	hypothetical protein	NA	NA																
